0,749809,4.420000,0.020319749143138548,0,Illinois,0.946,1,Iowa,0.8548,2,Maryland,0.6501,3,Minnesota,0.8063,4,Michigan,0.7819,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Northwestern,0.6685,8,OSU,0.8482,9,Michigan_State,0.721,10,Purdue,0.4829,11,Nebraska,0.8564,12,Wisconsin,0.8023,1,Indiana,0.8564
0,746077,4.491000,0.03047995691431343,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Minnesota,0.8063,4,Michigan,0.7819,5,Penn_State,0.8253,6,Michigan_State,0.7234,7,Northwestern,0.6685,8,OSU,0.8482,9,Rutgers,0.5624,10,Purdue,0.4829,11,Nebraska,0.8564,12,Wisconsin,0.8023,0,Maryland,0.9527
0,749583,4.496000,0.03296647738615068,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Minnesota,0.8063,4,Michigan,0.7819,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Michigan_State,0.699,8,OSU,0.8482,9,Purdue,0.4068,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,Maryland,0.9527
0,749809,4.496000,0.034543500558236864,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Minnesota,0.8063,4,Michigan,0.7819,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Northwestern,0.6685,8,OSU,0.8482,9,Michigan_State,0.721,10,Purdue,0.4829,11,Nebraska,0.8564,12,Wisconsin,0.8023,0,Maryland,0.9527
0,789903,4.551000,0.021802185461805648,0,Illinois,0.946,1,Iowa,0.8548,2,Maryland,0.6501,3,Minnesota,0.8063,4,Michigan_State,0.6501,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Michigan,0.9452,8,OSU,0.8482,9,Purdue,0.4068,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,1,Indiana,0.8564
0,790129,4.551000,0.021972321563810144,0,Illinois,0.946,1,Iowa,0.8548,2,Maryland,0.6501,3,Minnesota,0.8063,4,Michigan_State,0.6501,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Northwestern,0.6685,8,OSU,0.8482,9,Michigan,0.9377,10,Purdue,0.4829,11,Nebraska,0.8564,12,Wisconsin,0.8023,1,Indiana,0.8564
0,789903,4.570000,0.03706363697531066,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Minnesota,0.8063,4,Michigan_State,0.6501,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Michigan,0.9452,8,OSU,0.8482,9,Purdue,0.4068,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,Maryland,0.9527
0,790129,4.571000,0.03735286773761823,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Minnesota,0.8063,4,Michigan_State,0.6501,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Northwestern,0.6685,8,OSU,0.8482,9,Michigan,0.9377,10,Purdue,0.4829,11,Nebraska,0.8564,12,Wisconsin,0.8023,0,Maryland,0.9527
0,744543,4.619000,0.027224862825359852,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Minnesota,0.8063,4,Maryland,0.5455,5,OSU,0.8944,6,Rutgers,0.6395,7,Michigan,0.9452,8,Penn_State,0.658,9,Purdue,0.4068,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,Michigan_State,0.992
0,744769,4.620000,0.027437315473596804,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Minnesota,0.8063,4,Maryland,0.5455,5,OSU,0.8944,6,Rutgers,0.6395,7,Northwestern,0.6685,8,Penn_State,0.658,9,Michigan,0.9377,10,Purdue,0.4829,11,Nebraska,0.8564,12,Wisconsin,0.8023,0,Michigan_State,0.992
0,749583,4.626000,0.03238307825113519,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Minnesota,0.8063,4,Maryland,0.5455,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Michigan,0.9452,8,OSU,0.8482,9,Purdue,0.4068,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,Michigan_State,0.992
0,749809,4.627000,0.03263578368354271,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Minnesota,0.8063,4,Maryland,0.5455,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Northwestern,0.6685,8,OSU,0.8482,9,Michigan,0.9377,10,Purdue,0.4829,11,Nebraska,0.8564,12,Wisconsin,0.8023,0,Michigan_State,0.992
0,830210,4.762000,0.039168958350696365,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Minnesota,0.8063,4,Nebraska,0.8705,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Michigan,0.9452,8,OSU,0.8482,9,Michigan_State,0.721,10,Purdue,0.4829,11,Wisconsin,0.6711,12,Northwestern,0.7375,0,Maryland,0.9527
0,830343,4.763000,0.03939339971189133,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Minnesota,0.8063,4,Nebraska,0.8705,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Michigan_State,0.699,8,OSU,0.8482,9,Purdue,0.4068,10,Wisconsin,0.8498,11,Michigan,0.9192,12,Northwestern,0.7375,0,Maryland,0.9527
0,830455,4.763000,0.04127786869670936,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Minnesota,0.8063,4,Nebraska,0.8705,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Northwestern,0.6685,8,OSU,0.8482,9,Michigan_State,0.721,10,Purdue,0.4829,11,Michigan,0.9192,12,Wisconsin,0.8023,0,Maryland,0.9527
0,746077,4.817000,0.016369706751405838,0,Indiana,0.7819,1,Iowa,0.8548,2,Maryland,0.6501,3,Minnesota,0.8063,4,Michigan,0.7819,5,Penn_State,0.8253,6,Michigan_State,0.7234,7,Northwestern,0.6685,8,OSU,0.8482,9,Rutgers,0.5624,10,Purdue,0.4829,11,Nebraska,0.8564,12,Wisconsin,0.8023,0,Illinois,0.946
0,749583,4.822000,0.01770512894605562,0,Indiana,0.7819,1,Iowa,0.8548,2,Maryland,0.6501,3,Minnesota,0.8063,4,Michigan,0.7819,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Michigan_State,0.699,8,OSU,0.8482,9,Purdue,0.4068,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,Illinois,0.946
0,749809,4.822000,0.018552092310859452,0,Indiana,0.7819,1,Iowa,0.8548,2,Maryland,0.6501,3,Minnesota,0.8063,4,Michigan,0.7819,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Northwestern,0.6685,8,OSU,0.8482,9,Michigan_State,0.721,10,Purdue,0.4829,11,Nebraska,0.8564,12,Wisconsin,0.8023,0,Illinois,0.946
0,830210,4.989000,0.0230406124168678,0,Illinois,0.946,1,Iowa,0.8548,2,Maryland,0.6501,3,Minnesota,0.8063,4,Nebraska,0.8705,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Michigan,0.9452,8,OSU,0.8482,9,Michigan_State,0.721,10,Purdue,0.4829,11,Wisconsin,0.6711,12,Northwestern,0.7375,1,Indiana,0.8564
0,830343,4.990000,0.023172637025929567,0,Illinois,0.946,1,Iowa,0.8548,2,Maryland,0.6501,3,Minnesota,0.8063,4,Nebraska,0.8705,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Michigan_State,0.699,8,OSU,0.8482,9,Purdue,0.4068,10,Wisconsin,0.8498,11,Michigan,0.9192,12,Northwestern,0.7375,1,Indiana,0.8564
0,830455,4.990000,0.024281150535583027,0,Illinois,0.946,1,Iowa,0.8548,2,Maryland,0.6501,3,Minnesota,0.8063,4,Nebraska,0.8705,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Northwestern,0.6685,8,OSU,0.8482,9,Michigan_State,0.721,10,Purdue,0.4829,11,Michigan,0.9192,12,Wisconsin,0.8023,1,Indiana,0.8564
0,789903,5.230000,0.019905568440665388,0,Indiana,0.7819,1,Iowa,0.8548,2,Maryland,0.6501,3,Minnesota,0.8063,4,Michigan_State,0.6501,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Michigan,0.9452,8,OSU,0.8482,9,Purdue,0.4068,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,Illinois,0.946
0,790129,5.231000,0.020060904052712693,0,Indiana,0.7819,1,Iowa,0.8548,2,Maryland,0.6501,3,Minnesota,0.8063,4,Michigan_State,0.6501,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Northwestern,0.6685,8,OSU,0.8482,9,Michigan,0.9377,10,Purdue,0.4829,11,Nebraska,0.8564,12,Wisconsin,0.8023,0,Illinois,0.946
0,830210,5.357000,0.021036262084013223,0,Indiana,0.7819,1,Iowa,0.8548,2,Maryland,0.6501,3,Minnesota,0.8063,4,Nebraska,0.8705,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Michigan,0.9452,8,OSU,0.8482,9,Michigan_State,0.721,10,Purdue,0.4829,11,Wisconsin,0.6711,12,Northwestern,0.7375,0,Illinois,0.946
0,830343,5.358000,0.021156801600390383,0,Indiana,0.7819,1,Iowa,0.8548,2,Maryland,0.6501,3,Minnesota,0.8063,4,Nebraska,0.8705,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Michigan_State,0.699,8,OSU,0.8482,9,Purdue,0.4068,10,Wisconsin,0.8498,11,Michigan,0.9192,12,Northwestern,0.7375,0,Illinois,0.946
0,830455,5.358000,0.02216888323653943,0,Indiana,0.7819,1,Iowa,0.8548,2,Maryland,0.6501,3,Minnesota,0.8063,4,Nebraska,0.8705,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Northwestern,0.6685,8,OSU,0.8482,9,Michigan_State,0.721,10,Purdue,0.4829,11,Michigan,0.9192,12,Wisconsin,0.8023,0,Illinois,0.946
0,1093132,5.404000,0.022321728543263582,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Minnesota,0.8063,4,Maryland,0.5455,5,Michigan,0.8482,6,Rutgers,0.6395,7,Nebraska,0.8325,8,OSU,0.8482,9,Michigan_State,0.721,10,Purdue,0.4829,11,Penn_State,0.6659,12,Northwestern,0.7375,1,Wisconsin,0.9646
0,1098172,5.411000,0.023578403211732504,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Minnesota,0.8063,4,Maryland,0.5455,5,Michigan_State,0.6889,6,Rutgers,0.6395,7,Nebraska,0.8325,8,OSU,0.8482,9,Michigan,0.9377,10,Purdue,0.4829,11,Penn_State,0.6659,12,Northwestern,0.7375,1,Wisconsin,0.9646
0,1113195,5.477000,0.02666220631721718,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Minnesota,0.8063,4,Maryland,0.5455,5,OSU,0.8944,6,Rutgers,0.6395,7,Michigan,0.9452,8,Penn_State,0.658,9,Michigan_State,0.721,10,Purdue,0.4829,11,Nebraska,0.8564,12,Northwestern,0.7375,1,Wisconsin,0.9646
0,1114629,5.480000,0.02798314460540184,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Minnesota,0.8063,4,Maryland,0.5455,5,Penn_State,0.8253,6,Michigan_State,0.7234,7,Michigan,0.9452,8,OSU,0.8482,9,Rutgers,0.5624,10,Purdue,0.4829,11,Nebraska,0.8564,12,Northwestern,0.7375,1,Wisconsin,0.9646
0,1118235,5.525000,0.031713816853986034,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Minnesota,0.8063,4,Maryland,0.5455,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Michigan,0.9452,8,OSU,0.8482,9,Michigan_State,0.721,10,Purdue,0.4829,11,Nebraska,0.8564,12,Northwestern,0.7375,1,Wisconsin,0.9646
0,956235,5.684000,0.027395781950234212,0,Illinois,0.946,1,Iowa,0.8548,2,Maryland,0.6501,3,Minnesota,0.8063,4,Penn_State,0.7923,5,Purdue,0.4801,6,Rutgers,0.6395,7,Michigan,0.9452,8,OSU,0.8482,9,Michigan_State,0.721,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,1,Indiana,0.8564
0,956235,5.780000,0.04657273091438767,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Minnesota,0.8063,4,Penn_State,0.7923,5,Purdue,0.4801,6,Rutgers,0.6395,7,Michigan,0.9452,8,OSU,0.8482,9,Michigan_State,0.721,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,Maryland,0.9527
0,956602,5.781000,0.03350744409092568,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Minnesota,0.8063,4,Penn_State,0.7923,5,Purdue,0.4801,6,Rutgers,0.6395,7,Northwestern,0.6685,8,OSU,0.8482,9,Michigan,0.9377,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Maryland,0.554,0,Michigan_State,0.992
0,1088680,5.794000,0.024948802951069337,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Minnesota,0.8063,4,Maryland,0.5455,5,Michigan,0.8482,6,Michigan_State,0.7234,7,Nebraska,0.8325,8,OSU,0.8482,9,Purdue,0.4068,10,Wisconsin,0.8498,11,Penn_State,0.6659,12,Northwestern,0.7375,1,Rutgers,0.9599
0,1109583,5.840000,0.029800117421898923,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Minnesota,0.8063,4,Maryland,0.5455,5,OSU,0.8944,6,Michigan_State,0.7234,7,Michigan,0.9452,8,Penn_State,0.658,9,Purdue,0.4068,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,1,Rutgers,0.9599
0,1109809,5.840000,0.030032666393942118,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Minnesota,0.8063,4,Maryland,0.5455,5,OSU,0.8944,6,Michigan_State,0.7234,7,Northwestern,0.6685,8,Penn_State,0.658,9,Michigan,0.9377,10,Purdue,0.4829,11,Nebraska,0.8564,12,Wisconsin,0.8023,1,Rutgers,0.9599
0,956235,5.910000,0.025012566448958582,0,Indiana,0.7819,1,Iowa,0.8548,2,Maryland,0.6501,3,Minnesota,0.8063,4,Penn_State,0.7923,5,Purdue,0.4801,6,Rutgers,0.6395,7,Michigan,0.9452,8,OSU,0.8482,9,Michigan_State,0.721,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,Illinois,0.946
0,1114623,5.989000,0.03544625883174177,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Minnesota,0.8063,4,Maryland,0.5455,5,Penn_State,0.8253,6,Michigan_State,0.7234,7,Michigan,0.9452,8,OSU,0.8482,9,Purdue,0.4068,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,1,Rutgers,0.9599
0,1114849,5.989000,0.035722868179866044,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Minnesota,0.8063,4,Maryland,0.5455,5,Penn_State,0.8253,6,Michigan_State,0.7234,7,Northwestern,0.6685,8,OSU,0.8482,9,Michigan,0.9377,10,Purdue,0.4829,11,Nebraska,0.8564,12,Wisconsin,0.8023,1,Rutgers,0.9599
0,956608,6.070000,0.015799908929490136,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Michigan_State,0.5765,4,Penn_State,0.7923,5,Purdue,0.4801,6,Rutgers,0.6395,7,Northwestern,0.6685,8,OSU,0.8482,9,Minnesota,0.5932,10,Wisconsin,0.8498,11,Michigan,0.9192,12,Maryland,0.554,1,Nebraska,0.9635
0,1088797,6.857000,0.017060765011795473,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Minnesota,0.8063,4,Maryland,0.5455,5,Michigan,0.8482,6,Michigan_State,0.7234,7,Northwestern,0.6685,8,Penn_State,0.658,9,Rutgers,0.5624,10,Purdue,0.4829,11,Nebraska,0.8564,12,Wisconsin,0.8023,0,OSU,0.9587
0,1092303,6.961000,0.018452562959092204,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Minnesota,0.8063,4,Maryland,0.5455,5,Michigan,0.8482,6,Rutgers,0.6395,7,Michigan_State,0.699,8,Penn_State,0.658,9,Purdue,0.4068,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,OSU,0.9587
0,1092529,6.962000,0.019335281456128003,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Minnesota,0.8063,4,Maryland,0.5455,5,Michigan,0.8482,6,Rutgers,0.6395,7,Northwestern,0.6685,8,Penn_State,0.658,9,Michigan_State,0.721,10,Purdue,0.4829,11,Nebraska,0.8564,12,Wisconsin,0.8023,0,OSU,0.9587
0,1097343,6.968000,0.020265678547763004,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Minnesota,0.8063,4,Maryland,0.5455,5,Michigan_State,0.6889,6,Rutgers,0.6395,7,Michigan,0.9452,8,Penn_State,0.658,9,Purdue,0.4068,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,OSU,0.9587
0,1097569,6.969000,0.02042382432441612,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Minnesota,0.8063,4,Maryland,0.5455,5,Michigan_State,0.6889,6,Rutgers,0.6395,7,Northwestern,0.6685,8,Penn_State,0.658,9,Michigan,0.9377,10,Purdue,0.4829,11,Nebraska,0.8564,12,Wisconsin,0.8023,0,OSU,0.9587
0,1112475,6.990000,0.022365125674006173,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Minnesota,0.8063,4,Maryland,0.5455,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Michigan,0.9452,8,Purdue,0.342,9,Michigan_State,0.721,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,OSU,0.9587
0,1117515,7.173000,0.025031737238726794,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Minnesota,0.8063,4,Maryland,0.5455,5,Purdue,0.4801,6,Rutgers,0.6395,7,Michigan,0.9452,8,Penn_State,0.658,9,Michigan_State,0.721,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,OSU,0.9587
0,1088653,7.279000,0.017185897751875207,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Minnesota,0.8063,4,Maryland,0.5455,5,Michigan,0.8482,6,Michigan_State,0.7234,7,Northwestern,0.6685,8,OSU,0.8482,9,Rutgers,0.5624,10,Purdue,0.4829,11,Penn_State,0.6659,12,Wisconsin,0.8023,1,Nebraska,0.9635
0,1092280,7.284000,0.018587903886827187,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Minnesota,0.8063,4,Maryland,0.5455,5,Michigan,0.8482,6,Rutgers,0.6395,7,Michigan_State,0.699,8,OSU,0.8482,9,Purdue,0.4068,10,Wisconsin,0.8498,11,Penn_State,0.6659,12,Northwestern,0.7375,1,Nebraska,0.9635
0,1092385,7.285000,0.01947709671160719,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Minnesota,0.8063,4,Maryland,0.5455,5,Michigan,0.8482,6,Rutgers,0.6395,7,Northwestern,0.6685,8,OSU,0.8482,9,Michigan_State,0.721,10,Purdue,0.4829,11,Penn_State,0.6659,12,Wisconsin,0.8023,1,Nebraska,0.9635
0,1097320,7.292000,0.020414317831200963,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Minnesota,0.8063,4,Maryland,0.5455,5,Michigan_State,0.6889,6,Rutgers,0.6395,7,Michigan,0.9452,8,OSU,0.8482,9,Purdue,0.4068,10,Wisconsin,0.8498,11,Penn_State,0.6659,12,Northwestern,0.7375,1,Nebraska,0.9635
0,1097425,7.292000,0.020573623533235556,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Minnesota,0.8063,4,Maryland,0.5455,5,Michigan_State,0.6889,6,Rutgers,0.6395,7,Northwestern,0.6685,8,OSU,0.8482,9,Michigan,0.9377,10,Purdue,0.4829,11,Penn_State,0.6659,12,Wisconsin,0.8023,1,Nebraska,0.9635
0,1092412,7.324000,0.03916741042142561,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Minnesota,0.8063,4,Maryland,0.5455,5,Michigan,0.8482,6,Rutgers,0.6395,7,Nebraska,0.8325,8,OSU,0.8482,9,Michigan_State,0.721,10,Wisconsin,0.8498,11,Penn_State,0.6659,12,Northwestern,0.7375,0,Purdue,0.9618
0,1107410,7.369000,0.020869455894689363,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Minnesota,0.8063,4,Maryland,0.5455,5,OSU,0.8944,6,Rutgers,0.6395,7,Michigan,0.9452,8,Penn_State,0.658,9,Michigan_State,0.721,10,Purdue,0.4829,11,Wisconsin,0.6711,12,Northwestern,0.7375,1,Nebraska,0.9635
0,1107543,7.369000,0.020989039597846978,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Minnesota,0.8063,4,Maryland,0.5455,5,OSU,0.8944,6,Rutgers,0.6395,7,Michigan_State,0.699,8,Penn_State,0.658,9,Purdue,0.4068,10,Wisconsin,0.8498,11,Michigan,0.9192,12,Northwestern,0.7375,1,Nebraska,0.9635
0,1107655,7.369000,0.021993095973598685,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Minnesota,0.8063,4,Maryland,0.5455,5,OSU,0.8944,6,Rutgers,0.6395,7,Northwestern,0.6685,8,Penn_State,0.658,9,Michigan_State,0.721,10,Purdue,0.4829,11,Michigan,0.9192,12,Wisconsin,0.8023,1,Nebraska,0.9635
0,1097452,7.329000,0.04137246781251126,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Minnesota,0.8063,4,Maryland,0.5455,5,Michigan_State,0.6889,6,Rutgers,0.6395,7,Nebraska,0.8325,8,OSU,0.8482,9,Michigan,0.9377,10,Wisconsin,0.8498,11,Penn_State,0.6659,12,Northwestern,0.7375,0,Purdue,0.9618
0,1109677,7.372000,0.023082710321398782,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Minnesota,0.8063,4,Maryland,0.5455,5,Penn_State,0.8253,6,Michigan_State,0.7234,7,Northwestern,0.6685,8,OSU,0.8482,9,Rutgers,0.5624,10,Purdue,0.4829,11,Michigan,0.9192,12,Wisconsin,0.8023,1,Nebraska,0.9635
0,1112475,7.350000,0.04678354436320412,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Minnesota,0.8063,4,Maryland,0.5455,5,OSU,0.8944,6,Rutgers,0.6395,7,Michigan,0.9452,8,Penn_State,0.658,9,Michigan_State,0.721,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,Purdue,0.9618
0,1114623,7.354000,0.049101363611584764,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Minnesota,0.8063,4,Maryland,0.5455,5,Penn_State,0.8253,6,Michigan_State,0.7234,7,Michigan,0.9452,8,OSU,0.8482,9,Rutgers,0.5624,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,Purdue,0.9618
0,1117515,7.358000,0.05564748618560098,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Minnesota,0.8063,4,Maryland,0.5455,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Michigan,0.9452,8,OSU,0.8482,9,Michigan_State,0.721,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,Purdue,0.9618
0,1112450,7.420000,0.024823530889081992,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Minnesota,0.8063,4,Maryland,0.5455,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Michigan,0.9452,8,OSU,0.8482,9,Michigan_State,0.721,10,Purdue,0.4829,11,Wisconsin,0.6711,12,Northwestern,0.7375,1,Nebraska,0.9635
0,1112583,7.421000,0.024965771768007787,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Minnesota,0.8063,4,Maryland,0.5455,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Michigan_State,0.699,8,OSU,0.8482,9,Purdue,0.4068,10,Wisconsin,0.8498,11,Michigan,0.9192,12,Northwestern,0.7375,1,Nebraska,0.9635
0,1112695,7.421000,0.026160063779434632,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Minnesota,0.8063,4,Maryland,0.5455,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Northwestern,0.6685,8,OSU,0.8482,9,Michigan_State,0.721,10,Purdue,0.4829,11,Michigan,0.9192,12,Wisconsin,0.8023,1,Nebraska,0.9635
0,1092385,7.632000,0.024637969917312635,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Minnesota,0.8063,4,Maryland,0.5455,5,Michigan,0.8482,6,Rutgers,0.6395,7,Nebraska,0.8325,8,OSU,0.8482,9,Michigan_State,0.721,10,Purdue,0.4829,11,Penn_State,0.6659,12,Wisconsin,0.8023,1,Northwestern,0.9787
0,1097425,7.639000,0.02602504496473005,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Minnesota,0.8063,4,Maryland,0.5455,5,Michigan_State,0.6889,6,Rutgers,0.6395,7,Nebraska,0.8325,8,OSU,0.8482,9,Michigan,0.9377,10,Purdue,0.4829,11,Penn_State,0.6659,12,Wisconsin,0.8023,1,Northwestern,0.9787
0,1107409,7.654000,0.02942884265882826,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Minnesota,0.8063,4,Maryland,0.5455,5,OSU,0.8944,6,Rutgers,0.6395,7,Michigan,0.9452,8,Penn_State,0.658,9,Michigan_State,0.721,10,Purdue,0.4829,11,Nebraska,0.8564,12,Wisconsin,0.8023,1,Northwestern,0.9787
0,1109557,7.657000,0.030886849718803098,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Minnesota,0.8063,4,Maryland,0.5455,5,Penn_State,0.8253,6,Michigan_State,0.7234,7,Michigan,0.9452,8,OSU,0.8482,9,Rutgers,0.5624,10,Purdue,0.4829,11,Nebraska,0.8564,12,Wisconsin,0.8023,1,Northwestern,0.9787
0,1112449,7.661000,0.03500463972121353,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Minnesota,0.8063,4,Maryland,0.5455,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Michigan,0.9452,8,OSU,0.8482,9,Michigan_State,0.721,10,Purdue,0.4829,11,Nebraska,0.8564,12,Wisconsin,0.8023,1,Northwestern,0.9787
0,1319488,8.188000,0.026858765917929465,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Minnesota,0.8063,4,Penn_State,0.7923,5,Purdue,0.4801,6,Rutgers,0.6395,7,Northwestern,0.6685,8,OSU,0.8482,9,Michigan_State,0.721,10,Wisconsin,0.8498,11,Michigan,0.9192,12,Maryland,0.554,1,Nebraska,0.9635
0,1360875,8.155000,0.039403542502240305,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Minnesota,0.8063,4,Penn_State,0.7923,5,Purdue,0.4801,6,Maryland,0.537,7,Michigan,0.9452,8,OSU,0.8482,9,Michigan_State,0.721,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,1,Rutgers,0.9599
