0,39225935,78.533520,0.02130591903811509,0,Illinois,0.9202,1,Iowa,0.8257,2,Wisconsin,0.9247,3,Purdue,0.7067,4,Maryland,0.5398,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Minnesota,0.589,8,OSU,0.8159,9,Michigan,0.9105,10,Michigan_State,0.7771,11,Nebraska,0.8241,12,Northwestern,0.711,1,Indiana,0.8075
0,39225701,79.907868,0.02526149694402883,0,Illinois,0.9202,1,Indiana,0.8075,2,Wisconsin,0.9247,3,Purdue,0.7067,4,Maryland,0.5398,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Michigan,0.9192,8,OSU,0.8159,9,Minnesota,0.5817,10,Michigan_State,0.7771,11,Nebraska,0.8241,12,Northwestern,0.711,2,Iowa,0.9819
0,39225935,79.908161,0.025336419890426558,0,Illinois,0.9202,1,Indiana,0.8075,2,Wisconsin,0.9247,3,Purdue,0.7067,4,Maryland,0.5398,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Minnesota,0.589,8,OSU,0.8159,9,Michigan,0.9105,10,Michigan_State,0.7771,11,Nebraska,0.8241,12,Northwestern,0.711,2,Iowa,0.9819
0,39225701,80.248201,0.019256735135718905,0,Indiana,0.732,1,Iowa,0.8257,2,Wisconsin,0.9247,3,Purdue,0.7067,4,Maryland,0.5398,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Michigan,0.9192,8,OSU,0.8159,9,Minnesota,0.5817,10,Michigan_State,0.7771,11,Nebraska,0.8241,12,Northwestern,0.711,0,Illinois,0.9202
0,39225935,80.248470,0.01931384858935015,0,Indiana,0.732,1,Iowa,0.8257,2,Wisconsin,0.9247,3,Purdue,0.7067,4,Maryland,0.5398,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Minnesota,0.589,8,OSU,0.8159,9,Michigan,0.9105,10,Michigan_State,0.7771,11,Nebraska,0.8241,12,Northwestern,0.711,0,Illinois,0.9202
0,40873035,82.093566,0.022509720085570117,0,Illinois,0.9202,1,Maryland,0.7131,2,Iowa,0.9819,3,Minnesota,0.7753,4,Penn_State,0.7619,5,Purdue,0.4826,6,Rutgers,0.6227,7,Michigan,0.9192,8,OSU,0.8159,9,Michigan_State,0.6958,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,1,Indiana,0.8075
0,40873035,83.422630,0.020405096102337247,0,Indiana,0.732,1,Maryland,0.7131,2,Iowa,0.9819,3,Minnesota,0.7753,4,Penn_State,0.7619,5,Purdue,0.4826,6,Rutgers,0.6227,7,Michigan,0.9192,8,OSU,0.8159,9,Michigan_State,0.6958,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,Illinois,0.9202
0,42526155,85.410628,0.024261526255352026,0,Illinois,0.9202,1,Maryland,0.7131,2,Iowa,0.9819,3,Purdue,0.7067,4,Michigan_State,0.6554,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Michigan,0.9192,8,OSU,0.8159,9,Minnesota,0.5817,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,1,Indiana,0.8075
0,42526275,85.410839,0.024333483393726856,0,Illinois,0.9202,1,Maryland,0.7131,2,Iowa,0.9819,3,Purdue,0.7067,4,Michigan_State,0.6554,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Minnesota,0.589,8,OSU,0.8159,9,Michigan,0.9105,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,1,Indiana,0.8075
0,42606921,85.650321,0.024947581777347873,0,Illinois,0.9202,1,Maryland,0.7131,2,Iowa,0.9819,3,Purdue,0.7067,4,Nebraska,0.8383,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Michigan_State,0.6759,8,OSU,0.8159,9,Minnesota,0.5817,10,Wisconsin,0.7971,11,Michigan,0.901,12,Northwestern,0.711,1,Indiana,0.8075
0,42607041,85.668151,0.026004389588418362,0,Illinois,0.9202,1,Maryland,0.7131,2,Iowa,0.9819,3,Purdue,0.7067,4,Nebraska,0.8383,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Minnesota,0.589,8,OSU,0.8159,9,Michigan_State,0.6958,10,Wisconsin,0.7971,11,Michigan,0.901,12,Northwestern,0.711,1,Indiana,0.8075
0,42526155,86.686105,0.0219931111070188,0,Indiana,0.732,1,Maryland,0.7131,2,Iowa,0.9819,3,Purdue,0.7067,4,Michigan_State,0.6554,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Michigan,0.9192,8,OSU,0.8159,9,Minnesota,0.5817,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,Illinois,0.9202
0,42526275,86.686286,0.022058340364344335,0,Indiana,0.732,1,Maryland,0.7131,2,Iowa,0.9819,3,Purdue,0.7067,4,Michigan_State,0.6554,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Minnesota,0.589,8,OSU,0.8159,9,Michigan,0.9105,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,Illinois,0.9202
0,42606921,86.842619,0.022615021499713485,0,Indiana,0.732,1,Maryland,0.7131,2,Iowa,0.9819,3,Purdue,0.7067,4,Nebraska,0.8383,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Michigan_State,0.6759,8,OSU,0.8159,9,Minnesota,0.5817,10,Wisconsin,0.7971,11,Michigan,0.901,12,Northwestern,0.711,0,Illinois,0.9202
0,42607041,86.842828,0.02357301941637429,0,Indiana,0.732,1,Maryland,0.7131,2,Iowa,0.9819,3,Purdue,0.7067,4,Nebraska,0.8383,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Minnesota,0.589,8,OSU,0.8159,9,Michigan_State,0.6958,10,Wisconsin,0.7971,11,Michigan,0.901,12,Northwestern,0.711,0,Illinois,0.9202
0,79384445,159.451150,0.02638606385909224,0,Illinois,0.9202,1,Maryland,0.7131,2,Wisconsin,0.9247,3,Purdue,0.7067,4,OSU,0.8736,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Michigan,0.9192,8,Indiana,0.5963,9,Minnesota,0.5817,10,Michigan_State,0.7771,11,Nebraska,0.8241,12,Northwestern,0.711,2,Iowa,0.9819
0,79384679,159.451460,0.026464322152832384,0,Illinois,0.9202,1,Maryland,0.7131,2,Wisconsin,0.9247,3,Purdue,0.7067,4,OSU,0.8736,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Minnesota,0.589,8,Indiana,0.5963,9,Michigan,0.9105,10,Michigan_State,0.7771,11,Nebraska,0.8241,12,Northwestern,0.711,2,Iowa,0.9819
0,86233083,169.040817,0.0329656362459395,0,Illinois,0.9202,1,Maryland,0.7131,2,Iowa,0.9819,3,Purdue,0.7067,4,OSU,0.8736,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Michigan,0.9192,8,Indiana,0.5963,9,Michigan_State,0.6958,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,1,Minnesota,0.9416
0,86233085,169.327678,0.02888963596123482,0,Illinois,0.9202,1,Maryland,0.7131,2,Iowa,0.9819,3,Purdue,0.7067,4,OSU,0.8736,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Michigan,0.9192,8,Indiana,0.5963,9,Minnesota,0.5817,10,Michigan_State,0.7771,11,Nebraska,0.8241,12,Wisconsin,0.7482,1,Northwestern,0.9621
0,86233319,169.327970,0.028975319586847716,0,Illinois,0.9202,1,Maryland,0.7131,2,Iowa,0.9819,3,Purdue,0.7067,4,OSU,0.8736,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Minnesota,0.589,8,Indiana,0.5963,9,Michigan,0.9105,10,Michigan_State,0.7771,11,Nebraska,0.8241,12,Wisconsin,0.7482,1,Northwestern,0.9621
0,84781563,170.269777,0.03608114083191269,0,Illinois,0.9202,1,Maryland,0.7131,2,Iowa,0.9819,3,Minnesota,0.7753,4,OSU,0.8736,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Michigan,0.9192,8,Indiana,0.5963,9,Michigan_State,0.6958,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,Purdue,0.9394
0,86112123,170.344425,0.02244311460077441,0,Illinois,0.9202,1,Maryland,0.7131,2,Iowa,0.9819,3,Purdue,0.7067,4,Michigan_State,0.6554,5,OSU,0.8762,6,Rutgers,0.6227,7,Michigan,0.9192,8,Indiana,0.5963,9,Minnesota,0.5817,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,Penn_State,0.9256
0,86112243,170.344633,0.0225096785211928,0,Illinois,0.9202,1,Maryland,0.7131,2,Iowa,0.9819,3,Purdue,0.7067,4,Michigan_State,0.6554,5,OSU,0.8762,6,Rutgers,0.6227,7,Minnesota,0.589,8,Indiana,0.5963,9,Michigan,0.9105,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,Penn_State,0.9256
0,86192889,170.470416,0.02307774997122025,0,Illinois,0.9202,1,Maryland,0.7131,2,Iowa,0.9819,3,Purdue,0.7067,4,Nebraska,0.8383,5,OSU,0.8762,6,Rutgers,0.6227,7,Michigan_State,0.6759,8,Indiana,0.5963,9,Minnesota,0.5817,10,Wisconsin,0.7971,11,Michigan,0.901,12,Northwestern,0.711,0,Penn_State,0.9256
0,86193009,170.470563,0.02405534958985992,0,Illinois,0.9202,1,Maryland,0.7131,2,Iowa,0.9819,3,Purdue,0.7067,4,Nebraska,0.8383,5,OSU,0.8762,6,Rutgers,0.6227,7,Minnesota,0.589,8,Indiana,0.5963,9,Michigan_State,0.6958,10,Wisconsin,0.7971,11,Michigan,0.901,12,Northwestern,0.711,0,Penn_State,0.9256
0,86233209,170.677569,0.022156104719875995,0,Illinois,0.9202,1,Maryland,0.7131,2,Iowa,0.9819,3,Purdue,0.7067,4,OSU,0.8736,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Michigan_State,0.6759,8,Indiana,0.5963,9,Minnesota,0.5817,10,Wisconsin,0.7971,11,Michigan,0.901,12,Northwestern,0.711,1,Nebraska,0.9416
0,86233329,170.677762,0.02309466240213284,0,Illinois,0.9202,1,Maryland,0.7131,2,Iowa,0.9819,3,Purdue,0.7067,4,OSU,0.8736,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Minnesota,0.589,8,Indiana,0.5963,9,Michigan_State,0.6958,10,Wisconsin,0.7971,11,Michigan,0.901,12,Northwestern,0.711,1,Nebraska,0.9416
0,86233083,171.114689,0.028753982594480552,0,Illinois,0.9202,1,Maryland,0.7131,2,Iowa,0.9819,3,Purdue,0.7067,4,OSU,0.8736,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Michigan,0.9192,8,Indiana,0.5963,9,Minnesota,0.5817,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,Michigan_State,0.9824
0,86233203,171.114893,0.02883926388645706,0,Illinois,0.9202,1,Maryland,0.7131,2,Iowa,0.9819,3,Purdue,0.7067,4,OSU,0.8736,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Minnesota,0.589,8,Indiana,0.5963,9,Michigan,0.9105,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,Michigan_State,0.9824
0,86642045,172.181552,0.02665143683831745,0,Illinois,0.9202,1,Maryland,0.7131,2,Iowa,0.9819,3,Purdue,0.7067,4,OSU,0.8736,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Michigan,0.9192,8,Indiana,0.5963,9,Minnesota,0.5817,10,Michigan_State,0.7771,11,Nebraska,0.8241,12,Northwestern,0.711,1,Wisconsin,0.934
0,86642279,172.181769,0.026730482200438468,0,Illinois,0.9202,1,Maryland,0.7131,2,Iowa,0.9819,3,Purdue,0.7067,4,OSU,0.8736,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Minnesota,0.589,8,Indiana,0.5963,9,Michigan,0.9105,10,Michigan_State,0.7771,11,Nebraska,0.8241,12,Northwestern,0.711,1,Wisconsin,0.934
0,86639163,175.472924,0.030744833574398795,0,Illinois,0.9202,1,Maryland,0.7131,2,Iowa,0.9819,3,Purdue,0.7067,4,OSU,0.8736,5,Penn_State,0.7935,6,Michigan_State,0.698,7,Michigan,0.9192,8,Indiana,0.5963,9,Minnesota,0.5817,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,1,Rutgers,0.9371
0,86639283,175.473072,0.03083601952125718,0,Illinois,0.9202,1,Maryland,0.7131,2,Iowa,0.9819,3,Purdue,0.7067,4,OSU,0.8736,5,Penn_State,0.7935,6,Michigan_State,0.698,7,Minnesota,0.589,8,Indiana,0.5963,9,Michigan,0.9105,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,1,Rutgers,0.9371
0,84781563,175.500363,0.019060998747450195,0,Illinois,0.9202,1,Maryland,0.7131,2,Iowa,0.9819,3,Minnesota,0.7753,4,Penn_State,0.7619,5,Purdue,0.4826,6,Rutgers,0.6227,7,Michigan,0.9192,8,Indiana,0.5963,9,Michigan_State,0.6958,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,OSU,0.9356
0,86233083,176.905517,0.0212594049419201,0,Illinois,0.9202,1,Maryland,0.7131,2,Iowa,0.9819,3,Purdue,0.7067,4,OSU,0.8736,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Michigan_State,0.6759,8,Indiana,0.5963,9,Minnesota,0.5817,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,Michigan,0.9878
0,86233203,176.905750,0.022159977406291442,0,Illinois,0.9202,1,Maryland,0.7131,2,Iowa,0.9819,3,Purdue,0.7067,4,OSU,0.8736,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Minnesota,0.589,8,Indiana,0.5963,9,Michigan_State,0.6958,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,Michigan,0.9878
0,86112123,178.267103,0.02054441013955337,0,Illinois,0.9202,1,Maryland,0.7131,2,Iowa,0.9819,3,Purdue,0.7067,4,Michigan_State,0.6554,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Michigan,0.9192,8,Indiana,0.5963,9,Minnesota,0.5817,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,OSU,0.9356
0,86112243,178.267321,0.020605342701985007,0,Illinois,0.9202,1,Maryland,0.7131,2,Iowa,0.9819,3,Purdue,0.7067,4,Michigan_State,0.6554,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Minnesota,0.589,8,Indiana,0.5963,9,Michigan,0.9105,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,OSU,0.9356
0,86192889,178.477890,0.021125354877903405,0,Illinois,0.9202,1,Maryland,0.7131,2,Iowa,0.9819,3,Purdue,0.7067,4,Nebraska,0.8383,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Michigan_State,0.6759,8,Indiana,0.5963,9,Minnesota,0.5817,10,Wisconsin,0.7971,11,Michigan,0.901,12,Northwestern,0.711,0,OSU,0.9356
0,86193009,178.478055,0.022020248829784376,0,Illinois,0.9202,1,Maryland,0.7131,2,Iowa,0.9819,3,Purdue,0.7067,4,Nebraska,0.8383,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Minnesota,0.589,8,Indiana,0.5963,9,Michigan_State,0.6958,10,Wisconsin,0.7971,11,Michigan,0.901,12,Northwestern,0.711,0,OSU,0.9356
0,162231195,328.582044,0.024749739737084005,0,Indiana,0.732,1,Minnesota,0.9416,2,Iowa,0.9819,3,Purdue,0.7067,4,Maryland,0.5398,5,OSU,0.8762,6,Rutgers,0.6227,7,Michigan,0.9192,8,Penn_State,0.6392,9,Michigan_State,0.6958,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,Illinois,0.9202
0,162233343,328.583352,0.02669993145365565,0,Indiana,0.732,1,Minnesota,0.9416,2,Iowa,0.9819,3,Purdue,0.7067,4,Maryland,0.5398,5,Penn_State,0.7935,6,Michigan_State,0.698,7,Michigan,0.9192,8,OSU,0.8159,9,Rutgers,0.5793,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,Illinois,0.9202
0,162236235,328.585017,0.02860977783830094,0,Indiana,0.732,1,Minnesota,0.9416,2,Iowa,0.9819,3,Purdue,0.7067,4,Maryland,0.5398,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Michigan,0.9192,8,OSU,0.8159,9,Michigan_State,0.6958,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,Illinois,0.9202
0,162231195,329.858726,0.027302479286469037,0,Illinois,0.9202,1,Minnesota,0.9416,2,Iowa,0.9819,3,Purdue,0.7067,4,Maryland,0.5398,5,OSU,0.8762,6,Rutgers,0.6227,7,Michigan,0.9192,8,Penn_State,0.6392,9,Michigan_State,0.6958,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,1,Indiana,0.8075
0,162233343,329.933015,0.029453817826266313,0,Illinois,0.9202,1,Minnesota,0.9416,2,Iowa,0.9819,3,Purdue,0.7067,4,Maryland,0.5398,5,Penn_State,0.7935,6,Michigan_State,0.698,7,Michigan,0.9192,8,OSU,0.8159,9,Rutgers,0.5793,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,1,Indiana,0.8075
0,162236235,329.968391,0.03156064973282516,0,Illinois,0.9202,1,Minnesota,0.9416,2,Iowa,0.9819,3,Purdue,0.7067,4,Maryland,0.5398,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Michigan,0.9192,8,OSU,0.8159,9,Michigan_State,0.6958,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,1,Indiana,0.8075
0,165905722,330.099308,0.0290136648274568,0,Illinois,0.9202,1,Minnesota,0.9416,2,Iowa,0.9819,3,Purdue,0.7067,4,Maryland,0.5398,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Northwestern,0.6714,8,OSU,0.8159,9,Michigan,0.9105,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Indiana,0.5621,0,Michigan_State,0.9824
0,166063815,330.612665,0.03232791270285115,0,Illinois,0.9202,1,Minnesota,0.9416,2,Iowa,0.9819,3,Purdue,0.7067,4,OSU,0.8736,5,Penn_State,0.7935,6,Maryland,0.5324,7,Michigan,0.9192,8,Indiana,0.5963,9,Rutgers,0.5793,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,Michigan_State,0.9824
0,166067050,330.614540,0.03341350802792336,0,Illinois,0.9202,1,Minnesota,0.9416,2,Iowa,0.9819,3,Purdue,0.7067,4,OSU,0.8736,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Northwestern,0.6714,8,Indiana,0.5963,9,Michigan,0.9105,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Maryland,0.5473,0,Michigan_State,0.9824
0,165905722,336.469245,0.022293986406223137,0,Illinois,0.9202,1,Minnesota,0.9416,2,Iowa,0.9819,3,Purdue,0.7067,4,Maryland,0.5398,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Northwestern,0.6714,8,OSU,0.8159,9,Michigan_State,0.6958,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Indiana,0.5621,0,Michigan,0.9878
0,166064535,336.614159,0.0272704608364763,0,Illinois,0.9202,1,Minnesota,0.9416,2,Maryland,0.6321,3,Purdue,0.7067,4,OSU,0.8736,5,Penn_State,0.7935,6,Michigan_State,0.698,7,Michigan,0.9192,8,Indiana,0.5963,9,Rutgers,0.5793,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,2,Iowa,0.9819
0,166066683,336.615522,0.02922111719402378,0,Illinois,0.9202,1,Minnesota,0.9416,2,Maryland,0.6321,3,Purdue,0.7067,4,OSU,0.8736,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Michigan,0.9192,8,Indiana,0.5963,9,Michigan_State,0.6958,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,2,Iowa,0.9819
0,166063815,336.741660,0.02390180855186579,0,Illinois,0.9202,1,Minnesota,0.9416,2,Iowa,0.9819,3,Purdue,0.7067,4,OSU,0.8736,5,Penn_State,0.7935,6,Maryland,0.5324,7,Michigan_State,0.6759,8,Indiana,0.5963,9,Rutgers,0.5793,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,Michigan,0.9878
0,166064051,336.741935,0.02435801294305366,0,Illinois,0.9202,1,Minnesota,0.9416,2,Iowa,0.9819,3,Purdue,0.7067,4,OSU,0.8736,5,Penn_State,0.7935,6,Maryland,0.5324,7,Northwestern,0.6714,8,Indiana,0.5963,9,Rutgers,0.5793,10,Michigan_State,0.7771,11,Nebraska,0.8241,12,Wisconsin,0.7482,0,Michigan,0.9878
0,166067050,336.743685,0.025674808687174294,0,Illinois,0.9202,1,Minnesota,0.9416,2,Iowa,0.9819,3,Purdue,0.7067,4,OSU,0.8736,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Northwestern,0.6714,8,Indiana,0.5963,9,Michigan_State,0.6958,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Maryland,0.5473,0,Michigan,0.9878
0,165981004,343.523428,0.03565190888149393,0,Illinois,0.9202,1,Minnesota,0.9416,2,Iowa,0.9819,3,Purdue,0.7067,4,Nebraska,0.8383,5,OSU,0.8762,6,Rutgers,0.6227,7,Michigan,0.9192,8,Indiana,0.5963,9,Michigan_State,0.6958,10,Wisconsin,0.7971,11,Penn_State,0.6462,12,Northwestern,0.711,0,Maryland,0.9282
0,166064535,343.781187,0.0400449956469187,0,Illinois,0.9202,1,Minnesota,0.9416,2,Iowa,0.9819,3,Purdue,0.7067,4,OSU,0.8736,5,Penn_State,0.7935,6,Michigan_State,0.698,7,Michigan,0.9192,8,Indiana,0.5963,9,Rutgers,0.5793,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,Maryland,0.9282
0,166066683,343.782500,0.04290941461713792,0,Illinois,0.9202,1,Minnesota,0.9416,2,Iowa,0.9819,3,Purdue,0.7067,4,OSU,0.8736,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Michigan,0.9192,8,Indiana,0.5963,9,Michigan_State,0.6958,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,Maryland,0.9282
0,205817164,404.584021,0.023288476992624103,0,Illinois,0.9202,1,Minnesota,0.9416,2,Iowa,0.9819,3,Purdue,0.7067,4,Maryland,0.5398,5,OSU,0.8762,6,Rutgers,0.6227,7,Michigan,0.9192,8,Indiana,0.5963,9,Michigan_State,0.6958,10,Wisconsin,0.7971,11,Penn_State,0.6462,12,Northwestern,0.711,1,Nebraska,0.9416
0,205820055,404.684368,0.02724624172229908,0,Illinois,0.9202,1,Minnesota,0.9416,2,Iowa,0.9819,3,Purdue,0.7067,4,Maryland,0.5398,5,OSU,0.8762,6,Michigan_State,0.698,7,Michigan,0.9192,8,Indiana,0.5963,9,Rutgers,0.5793,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,Penn_State,0.9256
0,205822203,404.685724,0.029195165686348428,0,Illinois,0.9202,1,Minnesota,0.9416,2,Iowa,0.9819,3,Purdue,0.7067,4,Maryland,0.5398,5,OSU,0.8762,6,Rutgers,0.6227,7,Michigan,0.9192,8,Indiana,0.5963,9,Michigan_State,0.6958,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,Penn_State,0.9256
0,205980735,405.047499,0.02490996218926796,0,Illinois,0.9202,1,Minnesota,0.9416,2,Iowa,0.9819,3,Purdue,0.7067,4,OSU,0.8736,5,Penn_State,0.7935,6,Maryland,0.5324,7,Michigan_State,0.6759,8,Indiana,0.5963,9,Rutgers,0.5793,10,Wisconsin,0.7971,11,Michigan,0.901,12,Northwestern,0.711,1,Nebraska,0.9416
0,205980853,405.047679,0.02538540881124254,0,Illinois,0.9202,1,Minnesota,0.9416,2,Iowa,0.9819,3,Purdue,0.7067,4,OSU,0.8736,5,Penn_State,0.7935,6,Maryland,0.5324,7,Northwestern,0.6714,8,Indiana,0.5963,9,Rutgers,0.5793,10,Michigan_State,0.7771,11,Michigan,0.901,12,Wisconsin,0.7482,1,Nebraska,0.9416
0,205983856,405.049532,0.026757745641983053,0,Illinois,0.9202,1,Minnesota,0.9416,2,Iowa,0.9819,3,Purdue,0.7067,4,OSU,0.8736,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Northwestern,0.6714,8,Indiana,0.5963,9,Michigan_State,0.6958,10,Wisconsin,0.7971,11,Michigan,0.901,12,Maryland,0.5473,1,Nebraska,0.9416
0,199131257,406.933220,0.029665677309421754,0,Illinois,0.9202,1,Minnesota,0.9416,2,Wisconsin,0.9247,3,Purdue,0.7067,4,OSU,0.8736,5,Penn_State,0.7935,6,Maryland,0.5324,7,Michigan,0.9192,8,Indiana,0.5963,9,Rutgers,0.5793,10,Michigan_State,0.7771,11,Nebraska,0.8241,12,Northwestern,0.711,2,Iowa,0.9819
0,199135328,406.935700,0.030661872792199354,0,Illinois,0.9202,1,Minnesota,0.9416,2,Wisconsin,0.9247,3,Purdue,0.7067,4,OSU,0.8736,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Northwestern,0.6714,8,Indiana,0.5963,9,Michigan,0.9105,10,Michigan_State,0.7771,11,Nebraska,0.8241,12,Maryland,0.5473,2,Iowa,0.9819
0,206190843,410.242039,0.02673642917164079,0,Illinois,0.9202,1,Minnesota,0.9416,2,Iowa,0.9819,3,Purdue,0.7067,4,Maryland,0.5398,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Michigan,0.9192,8,Indiana,0.5963,9,Michigan_State,0.6958,10,OSU,0.7988,11,Nebraska,0.8241,12,Northwestern,0.711,1,Wisconsin,0.934
0,206191304,410.242468,0.02689213061377826,0,Illinois,0.9202,1,Minnesota,0.9416,2,Iowa,0.9819,3,Purdue,0.7067,4,Maryland,0.5398,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Northwestern,0.6714,8,OSU,0.8159,9,Michigan,0.9105,10,Michigan_State,0.7771,11,Nebraska,0.8241,12,Indiana,0.5621,1,Wisconsin,0.934
0,205822201,410.413758,0.028981765987248165,0,Illinois,0.9202,1,Minnesota,0.9416,2,Iowa,0.9819,3,Purdue,0.7067,4,Maryland,0.5398,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Michigan,0.9192,8,Indiana,0.5963,9,Michigan_State,0.6958,10,OSU,0.7988,11,Nebraska,0.8241,12,Wisconsin,0.7482,1,Northwestern,0.9621
0,205822282,410.413874,0.029728130828300618,0,Illinois,0.9202,1,Minnesota,0.9416,2,Iowa,0.9819,3,Purdue,0.7067,4,Maryland,0.5398,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Michigan,0.9192,8,OSU,0.8159,9,Michigan_State,0.6958,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Indiana,0.5621,1,Northwestern,0.9621
0,206388857,410.622358,0.02996403439710167,0,Illinois,0.9202,1,Minnesota,0.9416,2,Iowa,0.9819,3,Purdue,0.7067,4,OSU,0.8736,5,Penn_State,0.7935,6,Maryland,0.5324,7,Michigan,0.9192,8,Indiana,0.5963,9,Rutgers,0.5793,10,Michigan_State,0.7771,11,Nebraska,0.8241,12,Northwestern,0.711,1,Wisconsin,0.934
0,206392928,410.624818,0.03097024893253401,0,Illinois,0.9202,1,Minnesota,0.9416,2,Iowa,0.9819,3,Purdue,0.7067,4,OSU,0.8736,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Northwestern,0.6714,8,Indiana,0.5963,9,Michigan,0.9105,10,Michigan_State,0.7771,11,Nebraska,0.8241,12,Maryland,0.5473,1,Wisconsin,0.934
